posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,20,20,58,,,,,,,,,,,,,,,163.33570599999803,164.34259799999927,164.34259799999927,164.48843839999972,164.99537390000114,164.99537390000114,165.14117220000117,l,0.4230494000003091,correct,,165.57174609999856,165.69675550000102,164.34259799999927,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,21,21,61,,,,,,,,,,,,,,,165.69675550000102,166.7036619999999,166.7036619999999,166.8494830999989,167.35639660000015,167.35639660000015,167.50221239999883,l,0.621770200003084,correct,,168.13409260000117,168.73133229999803,166.7036619999999,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,22,22,26,,,,,,,,,,,,,,,168.73133229999803,169.7382488000003,169.7382488000003,169.8840754999983,170.3909949000008,170.3909949000008,170.53681470000083,ä,0.44272040000214474,correct,,170.9881720000012,170.9951331000011,169.7382488000003,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,23,23,86,,,,,,,,,,,,,,,170.9951331000011,172.002029700001,172.002029700001,172.1478774999996,172.65479549999873,172.65479549999873,172.80061959999875,l,0.5148566000025312,correct,,173.32836759999918,173.98807970000053,172.002029700001,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,24,24,14,,,,,,,,,,,,,,,173.98807970000053,174.99499640000067,174.99499640000067,175.14078299999892,175.6477315000011,175.6477315000011,175.7935663999997,ä,0.46525760000076843,correct,,176.2657689000007,176.74492180000016,174.99499640000067,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,25,25,27,,,,,,,,,,,,,,,176.74492180000016,177.75184739999895,177.75184739999895,177.897634500001,178.40456260000065,178.40456260000065,178.55039449999822,ä,0.5012506000020949,correct,,179.06429189999835,179.98784979999982,177.75184739999895,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,26,26,5,,,,,,,,,,,,,,,179.98784979999982,180.99474719999853,180.99474719999853,181.1405741999988,181.6475208999982,181.6475208999982,181.7933269999994,l,0.6029649000010977,wrong,,182.4044271999992,183.21688859999995,180.99474719999853,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,27,27,11,,,,,,,,,,,,,,,183.21688859999995,184.2237911000011,184.2237911000011,184.36958759999834,184.87655219999942,184.87655219999942,185.02237819999937,ä,0.6058303000027081,correct,,185.64041749999888,185.74455920000037,184.2237911000011,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,28,28,52,,,,,,,,,,,,,,,185.74455920000037,186.75145789999806,186.75145789999806,186.89730789999885,187.4042233,187.4042233,187.55001970000012,l,0.5656363000016427,correct,,188.12642090000008,188.7167421999984,186.75145789999806,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,29,29,56,,,,,,,,,,,,,,,188.7167421999984,189.7235581999994,189.7235581999994,189.86939960000018,190.37634590000016,190.37634590000016,190.52215019999858,l,0.5853267999991658,correct,,191.11938419999933,191.8554511000002,189.7235581999994,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
